Geo,SUMLEV,RENTA_V12
3409171723001001,SL060,30.3
3409252525201001,SL060,29.9
3412151509001001,SL060,24.9
3412151509001002,SL060,26.1
3409434317101001,SL060,30.6
3409434317101002,SL060,32.4
3409434317101003,SL060,29.3
3409434317101004,SL060,35.5
3409434317101005,SL060,30.7
3409434317101006,SL060,27.8
3409434317101007,SL060,27.6
3409434317101008,SL060,36.8
3409434317101009,SL060,29.4
3409434317101010,SL060,28
3409434317101011,SL060,26.6
3409434317101012,SL060,27.6
3409080821401001,SL060,38.3
3409080821401002,SL060,29.6
3409080821401003,SL060,28.5
3409080821401004,SL060,35.2
3409080821402001,SL060,31.4
3409080821402002,SL060,33.7
3409080821901001,SL060,34.5
3409080821901002,SL060,32.3
3409080821901003,SL060,31.1
3409080821901004,SL060,31
3409080821901005,SL060,31.9
3409080821901006,SL060,30.1
3409080821902001,SL060,35.7
3409080821902002,SL060,34.8
3409080821902003,SL060,35.9
3409080821902004,SL060,30.6
3409080821902005,SL060,30.4
3409080821903001,SL060,30.4
3409080821903002,SL060,35.8
3409080821903003,SL060,29.7
3409080821903004,SL060,27.7
3409171722201001,SL060,34
3410121213601001,SL060,25.4
3410121213602001,SL060,26.1
3409434317201001,SL060,25.6
3401232309401001,SL060,30.6
3401232309401002,SL060,24.3
3401232309401003,SL060,26.3
3401232309401004,SL060,25.9
3409434317301001,SL060,26
3409434317401001,SL060,31.8
3407090942301001,SL060,
3408454518601001,SL060,30.9
3408454518601002,SL060,32.5
3408454518602001,SL060,27.5
3408454518602002,SL060,27.9
3405383805301001,SL060,34.8
3405383805301002,SL060,34.6
3405383805301003,SL060,33.1
3405383805301004,SL060,37.5
3405383805301005,SL060,29.6
3401181814901001,SL060,35.4
3401181814901002,SL060,32.4
3401181814901003,SL060,34.5
3401181814901004,SL060,37
3408020207701001,SL060,
3411101020701001,SL060,33.1
3413282817101001,SL060,30.2
3413282817101002,SL060,33.7
3413282817101003,SL060,35
3413282817101004,SL060,33.1
3411101020801001,SL060,32.6
3401141406601001,SL060,27.5
3401141406601002,SL060,29.9
3401141406601003,SL060,29.6
3401141406602001,SL060,35.9
3401141406602002,SL060,27.3
3401141406602003,SL060,25.4
3407474719501001,SL060,31.1
3407474719601001,SL060,
3407343420201001,SL060,
3401212107301001,SL060,31.9
3407242420201001,SL060,25.6
3407242420201002,SL060,26.2
3407242420201003,SL060,26.8
3407242420201004,SL060,26.3
3407242420201005,SL060,22.6
3407242420201006,SL060,26.1
3407242420202001,SL060,23.5
3407242420202002,SL060,24.1
3407242420203001,SL060,23.4
3407242420203002,SL060,23.4
3416202007501001,SL060,33.8
3416202007501002,SL060,38.1
3416202007501003,SL060,36.7
3407474719701001,SL060,29.3
3407242420301001,SL060,21.4
3407494923801001,SL060,26.3
3416010105701001,SL060, 
3407494923901001,SL060,26.5
3408454518501001,SL060,35.2
3408454518501002,SL060,31.4
3408454518501003,SL060,26.2
3408454518501004,SL060,28.7
3408454518501005,SL060,27.1
3408454518502001,SL060,31.3
3408454518502002,SL060,26.3
3408454518503001,SL060,28
3407474719801001,SL060,
3406393909801001,SL060,27.3
3401232309501001,SL060,31.1
3401232309501002,SL060,35.2
3401232309502001,SL060,26.8
3401232309502002,SL060,26.3
3401232309502003,SL060,30.9
3401232309503001,SL060,24.5
3401232309503002,SL060,27.3
3401232309504001,SL060,27.6
3401232309504002,SL060, 
3407404022501001,SL060,29.4
3407474719901001,SL060,
3407343420401001,SL060,
3407424220501001,SL060,
3407474720001001,SL060,
3407343420501001,SL060,
3413282817001001,SL060,30.3
3413282817001002,SL060,30.2
3408161624201001,SL060,29.4
3407343420601001,SL060,26.7
3407242420501001,SL060,29.9
3407242420701001,SL060,30.2
3407494924001001,SL060,28.5
3407090942701001,SL060,29.4
3407090942701002,SL060,30.7
3402505028301001,SL060,
3407343420801001,SL060,
3407494924101001,SL060,26.4
3406393909901001,SL060,27.4
3406393909901002,SL060,28.3
3408161624301001,SL060,30.3
3407090942801001,SL060,32
3407090942901001,SL060,
3407090943001001,SL060,
3407494924201001,SL060,30.7
3402505028401001,SL060,29.8
3407494924301001,SL060,29.4
3407050525601001,SL060,27.1
3407373735101001,SL060,28.6
3407474720301001,SL060,
3415313125401001,SL060, 
3415313125402001,SL060, 
3401141406701001,SL060,30.7
3401141406701002,SL060,29.4
3401141406702001,SL060,29.8
3407474720401001,SL060,26.2
3402505028501001,SL060,28.6
3407050525701001,SL060,29.6
3411060614901001,SL060,34.3
3411060614901002,SL060,33.3
3411060614902001,SL060,29
3411060614902002,SL060,32.4
3411060614902003,SL060,28.4
3411060614903001,SL060,29.5
3411060614903002,SL060,27.6
3411060614903003,SL060,27.3
3411060614904001,SL060,31.5
3411060614904002,SL060,29.7
3408454518701001,SL060,26.5
3408454518701002,SL060,29.5
3408454518701003,SL060,29.8
3408454518702001,SL060,29.5
3407242420901001,SL060,30.2
3407242420901002,SL060,29.6
3407242420901003,SL060,29.1
3402444425101001,SL060,26.2
3407090943101001,SL060,33.3
3407474720501001,SL060,36.3
3407090943201001,SL060,23.3
3407474720601001,SL060,
3406393910001001,SL060,28.5
3407090943301001,SL060,
3407474720701001,SL060,30.1
3411060615001001,SL060,25
3408161624401001,SL060,30
3407242421001001,SL060,26.2
3407494924401001,SL060,
3407474720801001,SL060,
3411060615101001,SL060,27.1
3407373735201001,SL060,32.7
3407090943401001,SL060,24.9
3407343421001001,SL060,37.1
3401141406801001,SL060,34.2
3408131308901001,SL060,23.3
3408131308901002,SL060,29.8
3408131308901003,SL060,31.3
3402444425201001,SL060,
3410121213001001,SL060,26
3407343421101001,SL060,27.8
3407090943701001,SL060,32.9
3410030313901001,SL060,30.5
3410030313901002,SL060,36.5
3410030313901003,SL060,35.4
3410030313901004,SL060,28.7
3410030313901005,SL060,29.1
3410030313901006,SL060,36.7
3410030313901007,SL060,30.1
3410030313901008,SL060,29.1
3410030313901009,SL060,30.7
3410030313901010,SL060,37.2
3410030313901011,SL060,31.8
3410030313902001,SL060,34.5
3410030313902003,SL060,25.9
3410030313903001,SL060,31.1
3410030313903002,SL060,35.2
3410030313903003,SL060,30.6
3410030313903004,SL060,35.8
3410030313903005,SL060,37.2
3410030313903006,SL060,38.1
3407343421301001,SL060,
3407474720901001,SL060,
3407474721001001,SL060,30.1
3407494924501001,SL060,29.1
3407090943801001,SL060,27.4
3407343421401001,SL060,28.7
3407494924601001,SL060,31.9
3407474721101001,SL060,
3408161624501001,SL060,32.9
3407474721201001,SL060,29
3411060615201001,SL060,31
3411060615201002,SL060,33.2
3407373735301001,SL060,30.4
3402505028601001,SL060,
3417262616601001,SL060,28.1
3401212107401001,SL060,28.8
3401212107401002,SL060,27.7
3401212107401003,SL060,25.9
3408161624601001,SL060,30.8
3407474721301001,SL060,34.8
3413282817201001,SL060,27.9
3413282817201002,SL060,32
3413282817201003,SL060,33.7
3413282817201004,SL060,32.3
3413282817201005,SL060,29.5
3413282817201006,SL060,24.7
3407090943901001,SL060,25.4
3407090944001001,SL060,
3407494924701001,SL060,30
3407343421501001,SL060,27.7
3407343421601001,SL060,
3407090944101001,SL060,
3402505028701001,SL060,26.5
3408020207801001,SL060,26.5
3408161624701001,SL060,
3407090944201001,SL060,26.8
3417262616701001,SL060,
3407343421701001,SL060,27.2
3407494924801001,SL060,33.8
3407474721401001,SL060,30.1
3407494924901001,SL060,
3407494925001001,SL060,29.9
3407494925002001,SL060,32.6
3408161624801001,SL060,29.4
3407494925101001,SL060,27.8
3408454518801001,SL060,33.2
3408454518801002,SL060,32.2
3407343421801001,SL060,33.2
3401111104001001,SL060,28.2
3408020207901001,SL060,29.5
3408020207902001,SL060,28.4
3410121213101001,SL060,
3407242421101001,SL060,22.4
3407242490101001,SL060,27.5
3408131309001001,SL060,27.6
3408131309001002,SL060,27.1
3401414109701001,SL060,30.2
3401414109702001,SL060,29.1
3413282817301001,SL060,33.1
3413282817401001,SL060,32.9
3413282817501001,SL060,34.8
3407242421201001,SL060,32.1
3401111104101001,SL060,34.5
3401111104101002,SL060,28.1
3401111104101003,SL060,32.7
3401111104102001,SL060,30.1
3401111104102002,SL060,31.8
3401111104102003,SL060,34.7
3401111104102004,SL060,32.4
3401111104102005,SL060,27.6
3401111104102006,SL060,32.4
3401111104102007,SL060,29.4
3407343422001001,SL060,31.7
3407242421301001,SL060,29.6
3407373735401001,SL060,33.7
3407373735401002,SL060,34
3407373735401003,SL060,31.5
3407373735401004,SL060,33.5
3408131309101001,SL060,32.7
3407494925201001,SL060,33.1
3402505090301001,SL060,26.2
3402505090301002,SL060,24.3
3407090944301001,SL060,22.6
3415313125501001,SL060, 
3408161624901001,SL060,30.4
3408161624902001,SL060,30.9
3407090944401001,SL060,
3407090944501001,SL060,
3407343422101001,SL060,26.8
3417262616801001,SL060,29.2
3417262616801002,SL060,28.4
3417262616801003,SL060,29.9
3417262616801004,SL060,34.7
3407090944601001,SL060,
3407242421401001,SL060,26.3
3401181890801001,SL060,33
3407343422201001,SL060,30.1
3411101020901001,SL060,30.4
3411101021001001,SL060,34.4
3407090944701001,SL060,
3408454518901001,SL060,33.7
3408454519001001,SL060,28
3407242421501001,SL060,26.3
3407242421601001,SL060,26.2
3407494925501001,SL060,29.8
3407242421701001,SL060,22.7
3407343422301001,SL060,31
3408454519101001,SL060,26.1
3407343422401001,SL060,
3407474721501001,SL060,
3407343422501001,SL060,26.4
3407343422501002,SL060,26.2
3407343422501003,SL060,25.5
3407343422501004,SL060,26.1
3407474721601001,SL060,26.7
3407494925601001,SL060,28.4
3407090944801001,SL060,33
3402222224901001,SL060,30.4
3402222225001001,SL060,29.2
3407474721701001,SL060,27.5
3407474721701002,SL060, 
3408454519201001,SL060,27.8
3408454519202001,SL060,28.6
3408191931701001,SL060,35.4
3401292909501001,SL060,29.5
3401292909501002,SL060,28.9
3407090944901001,SL060,26.8
3408191931801001,SL060,
3407050590501001,SL060,29.9
3407494925701001,SL060,37.8
3408454519301001,SL060,29.1
3417262616901001,SL060,
3407494925801001,SL060,26.2
3407090945001001,SL060,
3410464625701001,SL060,28.8
3410464625701002,SL060,28.3
3410464625701003,SL060,26.9
3410464625701004,SL060,27.2
3401141406901001,SL060,30.9
3401141406901002,SL060,30.8
3401141406901003,SL060,27.7
3401141406902001,SL060,30.1
3401141406902002,SL060,32
3401141406902003,SL060,30.3
3401141406903001,SL060,26.5
3401141406903002,SL060,32.1
3401141406903003,SL060, 
3401141406904001,SL060,26.2
3401141406904002,SL060,29.4
3407474721801001,SL060,29.5
3402505028801001,SL060,30.6
3402505028801002,SL060,29.9
3402505028801003,SL060,29.5
3407050525801001,SL060,36
3407424220601001,SL060,
3408161625001001,SL060,
3407090945101001,SL060,27.3
3402505029001001,SL060,29.4
3402505028901001,SL060,
3413282817601001,SL060,36
3413282817601002,SL060,46.7
3413282817601003,SL060,34.5
3413282817601004,SL060,37.9
3413282817601005,SL060,36.5
3413282817601006,SL060,39.8
3413282817601007,SL060,36.9
3413282817601008,SL060,40.5
3401292990201001,SL060,28.4
3401292990201002,SL060,24.3
3401292990201003,SL060,33.3
3407474721901001,SL060,
3408131309201001,SL060,28.5
3408131309201002,SL060,31.5
3408131309201003,SL060,29.5
3408161625101001,SL060,30.8
3408161625101002,SL060,28.3
3401232309601001,SL060,25.6
3401232309601002,SL060,33.8
3401232309601003,SL060,29
3411060615301001,SL060,34
3411060615301002,SL060,28.8
3411060615301003,SL060,33
3411060615301004,SL060,32.9
3411060615302001,SL060,30.5
3411060615302002,SL060,33.3
3411060615302003,SL060,28.4
3411060615302004,SL060,27.5
3411060615302005,SL060,32.3
3411060615303001,SL060,34.3
3411060615303002,SL060,34.7
3411060615303003,SL060,29.9
3411060615303004,SL060,35
3411060615303005,SL060,29.1
3411060615304001,SL060,27.5
3411060615304002,SL060,27.9
3411060615304003,SL060,28.6
3411060615304004,SL060,27.3
3411101021101001,SL060,30.9
3408191931901001,SL060,27.8
3408191931901002,SL060,28.2
3408191931901003,SL060,28.5
3408191931901004,SL060,27.2
3411101021201001,SL060,29.8
3411101021202001,SL060,33.2
3401212107501001,SL060,33.1
3407242421801001,SL060,27.9
3407494925901001,SL060,
3401181818701001,SL060,31.6
3407474722001001,SL060,35.1
3401212107601001,SL060,27.9
3401212107602001,SL060,27.7
3407474722101001,SL060,34.8
3408131309301001,SL060,32.3
3408131309302001,SL060,31.3
3408131309303001,SL060,33.9
3408131309303002,SL060,33.3
3408131309304001,SL060,31.9
3403333307501001,SL060,28.5
3413282817801001,SL060,32.2
3408131309401001,SL060,29.6
3401414110001001,SL060,27.8
3407474722201001,SL060,
3402222225101001,SL060,28.9
3401292909801001,SL060,24.3
3407090945401001,SL060,
3410121213301001,SL060,
3407050525901001,SL060,30
3401414109801001,SL060,35.5
3401414109801002,SL060,36.1
3401414109801003,SL060,35.4
3401414109801004,SL060,34.9
3401232309701001,SL060,33.8
3401232309701002,SL060,32.7
3401232309701003,SL060,30.8
3401232309702001,SL060,31.6
3401232309702002,SL060,33.5
3401232309702003,SL060,32.1
3401232309702004,SL060,27.3
3407050526001001,SL060,36.8
3407494926001001,SL060,35
3407373735501001,SL060,34.5
3401141407001001,SL060,30.5
3401141407002001,SL060,28.8
3411060615401001,SL060,35.6
3411060615401002,SL060,31.8
3411060615401003,SL060,27.8
3413282817701001,SL060,35.6
3413282817701002,SL060,34.9
3413282817701003,SL060,34.5
3413282817701004,SL060,37.5
3413282817701005,SL060,31.6
3413282817701006,SL060,36.1
3413282817701007,SL060, 
3413282817701008,SL060, 
3407343422701001,SL060,
3402444425601001,SL060,
3401141407101001,SL060,30
3414303004201001,SL060,31.8
3414303004201002,SL060,29.3
3401414109901001,SL060,32.7
3401414109902001,SL060,33
3401414109902002,SL060,30
3401414109903001,SL060,34.1
3401414109903002,SL060, 
3401292909601001,SL060,30.3
3401292909601002,SL060,31.4
3401292909701001,SL060,30.1
3401292909701002,SL060,27.3
3401292909701003,SL060,28.9
3401292909701004,SL060,33.1
3401292909701005,SL060, 
3401181818801001,SL060,25.8
3401181818801002,SL060,32.3
3407343422801001,SL060,
3407242421901001,SL060,26.4
3407242490201001,SL060,27.2
3408020208001001,SL060,33.5
3407343422901001,SL060,
3407242422101001,SL060,30.1
3407242422201001,SL060,29.7
3407242422201002,SL060,28.3
3407242422201003,SL060,28
3407242422201004,SL060,26.3
3407242422201005,SL060,28.4
3407242422201006,SL060,30
3407242422201007,SL060,31.4
3407242422202001,SL060,31.8
3407242422202002,SL060,30.4
3407242422202003,SL060,27.5
3407242422202004,SL060,29.1
3407090945501001,SL060,
3407090945601001,SL060,34.4
3407373735601001,SL060,
3417262617001001,SL060,33.5
3408161625301001,SL060,29.9
3407373735701001,SL060,30.5
3407050526101001,SL060,
3408161625401001,SL060,34.1
3407494926301001,SL060,
3407373735801001,SL060,34.3
3408161625501001,SL060,30.9
3407373735901001,SL060,35.3
3402505029101001,SL060,24.3
3408161626301001,SL060,30.1
3407373736001001,SL060,30.1
3411101021401001,SL060,27.9
3411060615601001,SL060,27.2
3407373736101001,SL060,
3417262617101001,SL060,34.8
3407424220701001,SL060,
3410464625801001,SL060,30.5
3410464625801002,SL060,30.4
3407494926401001,SL060,29.4
3407424220801001,SL060,
3402444425701001,SL060,27.2
3408161625801001,SL060,32.7
3408161625901001,SL060,
3413282817901001,SL060,37.9
3411101021301001,SL060,28.1
3408131309501001,SL060,
3411060615501001,SL060,27.2
3411060615501002,SL060,28.5
3407424220901001,SL060,28.3
3402444425801001,SL060,
3408161691001001,SL060,
3407494926101001,SL060,30.6
3401141407201001,SL060,26.8
3401141407201002,SL060,27
3407090990301001,SL060,34.8
3407090990301002,SL060,31.2
3407090990301003,SL060,31.3
3407494926201001,SL060,30.9
3407474722301001,SL060,27.4
3407494926501001,SL060,30.8
3407494926601001,SL060,
3401232309801001,SL060,27.6
3401232309802001,SL060, 
3407494926701001,SL060,
3417262617201001,SL060,
3408161626401001,SL060,31.3
3408161626501001,SL060,
3408454519401001,SL060,
3407242422301001,SL060,24.7
3407242422301002,SL060,31.4
3413282818001001,SL060,32.2
3413282818001002,SL060,32.7
3413282818001003,SL060,29.5
3413282818001004,SL060,28.3
3413282818001005,SL060,28.2
3407050526201001,SL060,30.5
3408161626601001,SL060,31.7
3408191932101001,SL060,
3407373736201001,SL060,28.1
3407373736201002,SL060,35.5
3407373736201003,SL060,33.7
3407373736201004,SL060,29
3407242422401001,SL060,28.2
3407424221101001,SL060,
3407373736301001,SL060,31.9
3408161626901001,SL060,31.1
3401232309901001,SL060,28.4
3401232309901002,SL060,27.4
3401232309901003,SL060,32.1
3401232309901004,SL060,25.7
3410464625901001,SL060,27.1
3407090945801001,SL060,25.7
3407373736401001,SL060,31.2
3402444426001001,SL060,34.8
3407373736501001,SL060,29.7
3407343423001001,SL060,
3407474722401001,SL060,37.3
3407373736601001,SL060,
3402444426101001,SL060,28.6
3407343423101001,SL060,25.5
3407343423201001,SL060,33.4
3401212107701001,SL060,28.2
3401212107702001,SL060,25.8
3402505029201001,SL060,37
3407494926801001,SL060,32.3
3408020208101001,SL060,32.3
3408020208101002,SL060,32.1
3408020208101003,SL060,33.4
3408020208102001,SL060,27.5
3408020208102002,SL060,27.9
3408020208102003,SL060,26.7
3408020208102004,SL060,28.3
3408020208103001,SL060,30.9
3408020208103002,SL060,28.7
3408020208103003,SL060,27.6
3408020208103004,SL060,29.6
3408020208104001,SL060,31
3408020208104002,SL060,35.5
3408020208104003,SL060,28
3408020208104004,SL060,28.6
3401232310101001,SL060,25.6
3417262617301001,SL060,
3402505029301001,SL060,31.5
3402444426201001,SL060,35.9
3402505029401001,SL060,
3408131309601001,SL060,32.1
3408131309601002,SL060,32
3408131309601003,SL060,30.3
3408131309601004,SL060,27.9
3408131309601005,SL060,32.9
3408131309601006,SL060,27.1
3408131309601007,SL060,32.7
3408454519501001,SL060,26.7
3408454519502001,SL060,28.7
3408161627001001,SL060,32.5
3408161627101001,SL060,29.9
3411060615701001,SL060,29.4
3408131309701001,SL060,33.3
3408131309701002,SL060,28
3417262617401001,SL060,29.8
3408161627201001,SL060,31.7
3407242422501001,SL060,26.8
3407090946001001,SL060,30.6
3407343423301001,SL060,24.7
3407424221201001,SL060,
3407373736701001,SL060,29.8
3411101021501001,SL060,26.5
3407373736801001,SL060,
3407424221301001,SL060,
3408191932201001,SL060,
3408454519601001,SL060,32.1
3408191932301001,SL060,
3407373736901001,SL060,31.3
3407373737001001,SL060,29
3407494926901001,SL060,26.5
3407242422601001,SL060,27.8
3408454519701001,SL060,28
3408454519701002,SL060,27.8
3407474722501001,SL060,
3407343423401001,SL060,
3407373737101001,SL060,25.9
3402444426301001,SL060,27.7
3407090946301001,SL060,32.9
3408454519801001,SL060,31
3408454519802001,SL060,31.1
3407050526301001,SL060,32.6
3401232390301001,SL060,28.2
3401232390301002,SL060,30.9
3401232390302001,SL060,26.7
3401232390302002,SL060,31.5
3408020208201001,SL060,33.8
3407090946401001,SL060,
3415313125701001,SL060, 
3407343423601001,SL060,28.2
3407242422701001,SL060,32
3407343423701001,SL060,26.1
3415313125801001,SL060, 
3415313125802001,SL060, 
3415313125802002,SL060, 
3415313125802003,SL060, 
3415313125802004,SL060, 
3408020208301001,SL060,28.2
3407474722601001,SL060,30
3417262617501001,SL060,
3407474722701001,SL060,
3407494927001001,SL060,33.1
3408020208401001,SL060,30.8
3407373737201001,SL060,34.6
3407404022801001,SL060,25.8
3407474722801001,SL060,31.7
3407404022901001,SL060,
3417262617601001,SL060,
3407090946601001,SL060,29.9
3401414110101001,SL060,
3401414110101002,SL060,
3401414110101003,SL060,
3401414110101004,SL060,
3401414110101005,SL060, 
3408161627301001,SL060,28.6
3407090946701001,SL060,
3407494927201001,SL060,
3407494927101001,SL060,28.1
3407474722901001,SL060,31
3403333307601001,SL060,32.6
3403333307601002,SL060,36
3403333307601003,SL060,31.8
3403333307601004,SL060,34.5
3403333307601005,SL060,34.3
3403333307602001,SL060,30.2
3403333307603001,SL060,30.7
3403333307604001,SL060,31.1
3403333307605001,SL060,33.5
3403333307605002,SL060,36
3403333307605003,SL060,33.3
3403333307606001,SL060,29.5
3403333307606003,SL060,32.9
3401141407301001,SL060,28.8
3401141407301002,SL060,26.7
3401141407302001,SL060,31.7
3413282818101001,SL060,38.5
3413282818101002,SL060,33.2
3413282818101003,SL060,37.4
3413282818101004,SL060,34.4
3413282818101005,SL060,38.4
3413282818101006,SL060,29.5
3413282818101007,SL060,37
3413282818101008,SL060,30.2
3413282818101009,SL060,32.4
3413282818101010,SL060,44.6
3413282818101011,SL060,30.9
3413282818101012,SL060,35.4
3413282818101013,SL060,29.5
3413282818101014,SL060,35.9
3413282818101015,SL060,32.6
3413282818101016,SL060,39.1
3407373737301001,SL060,31.4
3413282818201001,SL060,35.7
3407343423801001,SL060,27.7
3407090947101001,SL060,30
3403333307701001,SL060,25.4
3407242422801001,SL060,23.9
3407242422901001,SL060,28.6
3407090947201001,SL060,
3407090947301001,SL060,
3407404023001001,SL060,30.2
3402444426401001,SL060,30.4
3408191932401001,SL060,31.9
3410030314001001,SL060,32.3
3410030314001002,SL060,29.5
3410030314002001,SL060,27.3
3410030314002002,SL060,44.6
3410030314002003,SL060,40.9
3410030314003001,SL060,29.5
3410030314003002,SL060,27.7
3410030314003003,SL060,26.9
3410030314004001,SL060,32.5
3410030314004002,SL060,35.8
3410030314005001,SL060,29.4
3410030314005002,SL060,31.4
3410030314005003,SL060,28.4
3410030314005004,SL060,27.8
3410030314005005,SL060,26.7
3410030314005006,SL060,28.9
3410030314005007,SL060,29.6
3410030314006001,SL060,27.8
3410030314006002,SL060,29
3410030314006003,SL060,30.1
3410030314006004,SL060,27.8
3410030314006005,SL060,32.8
3410030314007001,SL060,33.7
3407343424001001,SL060,
3407343424101001,SL060,
3407343424201001,SL060,28.4
3407343424301001,SL060,28.9
3408161627401001,SL060,30.4
3410121213701001,SL060,
3407373737401001,SL060,29
3407090947601001,SL060,
3407373737501001,SL060,26.2
3417262617701001,SL060,30.4
3407343424501001,SL060,26.7
3407343424601001,SL060,
3409080830401001,SL060,31.4
3409171723301001,SL060,27.1
3409171723301002,SL060,27.6
3409171723201001,SL060,41
3407474719401001,SL060,32.3
3407090942401001,SL060,
3409252525301001,SL060,33.2
3402505028201001,SL060,
3407373735001001,SL060,30.2
3407090942501001,SL060,31.9
3409434317601001,SL060,27.3
3412151509201001,SL060,30.5
3412151509201002,SL060,24.5
3412151509201003,SL060,24
3412151509202001,SL060,25.9
3412151509203001,SL060,31.4
3412151509203003,SL060,27
3402444426501001,SL060,33.4
3409252525501001,SL060,29.7
3410464626001001,SL060,28.2
3410464626001002,SL060,27.9
3410121213801001,SL060,32.9
3410121213801002,SL060,37.4
3410121213801003,SL060,38
3410121213801004,SL060,34.9
3410121213801005,SL060,35.7
3410121213801006,SL060,36.5
3410121213801007,SL060,29.9
3410121213801008,SL060,33.2
3410121213801009,SL060,33.5
3410121213801010,SL060,32.9
3410121213801011,SL060,30.5
3410121213801012,SL060,30.8
3410121213801013,SL060,32.1
3410121213801014,SL060,30.9
3410121213801015,SL060,34.2
3410121213801016,SL060,29.5
3410121213801017,SL060,32.6
3408161627501001,SL060,
3409434317701001,SL060,37.9
3417262617801001,SL060,
3417262617901001,SL060,
3407424221501001,SL060,30.5
3409434317801001,SL060,33.2
3407494927301001,SL060,26.1
3407050526401001,SL060,
3401292909901001,SL060,37.6
3408191932501001,SL060,
3402444426601001,SL060,27.2
3408454519901001,SL060,33.9
3408454519901002,SL060,32.4
3401414110201001,SL060,31.1
3401414110201002,SL060,30.9
3401414110201003,SL060,30.5
3401414110201004,SL060,29
3401414110201005,SL060,32.7
3401414110202001,SL060,28.7
3401414110203001,SL060,29.2
3401414110203002,SL060,27.3
3401414110203003,SL060,31.1
3401414110203004,SL060,26
3401414110203005,SL060,29.3
3401414110203006,SL060,29.4
3408131309801001,SL060,30.8
3408131309801002,SL060,26.2
3408131309802001,SL060,31.7
3401141407401001,SL060,26.1
3401141407401002,SL060,28.8
3401141407402001,SL060,27.7
3401141407402002,SL060,25.5
3402505029501001,SL060,
3410121213901001,SL060,28.4
3407050526501001,SL060,
3407373737601001,SL060,30.1
3407373737601002,SL060,31.4
3416010105901001,SL060, 
3416010105901003,SL060, 
3416010105901004,SL060, 
3416010105901005,SL060, 
3416010105901007,SL060, 
3416010105901008,SL060, 
3416010105901009,SL060, 
3416010105901010,SL060, 
3416010105901012,SL060, 
3416010105901013,SL060, 
3416010105901014,SL060, 
3416010105901015,SL060, 
3416010105901016,SL060, 
3416010105901017,SL060, 
3416010105901018,SL060, 
3416010105901019,SL060, 
3416010105901020,SL060, 
3416010105901021,SL060, 
3416010105901022,SL060, 
3416010105901023,SL060, 
3416010105901024,SL060, 
3416010105901025,SL060, 
3416010105901026,SL060, 
3416010105901027,SL060, 
3416010105901029,SL060, 
3416010105901030,SL060, 
3416010105901031,SL060, 
3416010105901032,SL060, 
3416010105901033,SL060, 
3416010105901034,SL060, 
3416010105901035,SL060, 
3416010105901036,SL060, 
3416010105901037,SL060, 
3416010105901038,SL060, 
3416010105901039,SL060, 
3419ViVitoria-Ga,SL060, 
3416010105902001,SL060, 
3416010105902002,SL060, 
3416010105902003,SL060, 
3416010105902004,SL060, 
3416010105902005,SL060, 
3416010105902006,SL060, 
3416010105902008,SL060, 
3416010105902009,SL060, 
3416010105902010,SL060, 
3416010105902011,SL060, 
3416010105902012,SL060, 
3416010105902013,SL060, 
3416010105902014,SL060, 
3416010105902015,SL060, 
3416010105902016,SL060, 
3416010105902017,SL060, 
3416010105902018,SL060, 
3416010105902019,SL060, 
3416010105902020,SL060, 
3416010105902021,SL060, 
3416010105902022,SL060, 
3416010105902023,SL060, 
3416010105902024,SL060, 
3416010105902025,SL060, 
3416010105902026,SL060, 
3416010105902027,SL060, 
3416010105902028,SL060, 
3416010105902029,SL060, 
3416010105902030,SL060, 
3416010105902031,SL060, 
3416010105902032,SL060, 
3416010105902033,SL060, 
3416010105902034,SL060, 
3416010105902035,SL060, 
3416010105902036,SL060, 
3416010105902037,SL060, 
3416010105902038,SL060, 
3416010105902039,SL060, 
3416010105902040,SL060, 
3416010105902041,SL060, 
3416010105902042,SL060, 
3416010105902043,SL060, 
3416010105902044,SL060, 
3416010105902045,SL060, 
3416010105902046,SL060, 
3416010105903001,SL060, 
3416010105903002,SL060, 
3416010105903003,SL060, 
3416010105903004,SL060, 
3416010105903005,SL060, 
3416010105903006,SL060, 
3416010105903008,SL060, 
3416010105903009,SL060, 
3416010105903010,SL060, 
3416010105903011,SL060, 
3416010105903012,SL060, 
3416010105903013,SL060, 
3416010105903014,SL060, 
3416010105903015,SL060, 
3416010105903016,SL060, 
3416010105903017,SL060, 
3416010105903018,SL060, 
3416010105903019,SL060, 
3416010105903020,SL060, 
3416010105903021,SL060, 
3416010105903022,SL060, 
3416010105903023,SL060, 
3416010105903025,SL060, 
3416010105903026,SL060, 
3416010105903027,SL060, 
3416010105903028,SL060, 
3416010105903029,SL060, 
3416010105903030,SL060, 
3416010105903031,SL060, 
3416010105903032,SL060, 
3416010105903034,SL060, 
3416010105903035,SL060, 
3416010105903036,SL060, 
3416010105903037,SL060, 
3416010105903038,SL060, 
3416010105903039,SL060, 
3416010105903040,SL060, 
3416010105903041,SL060, 
3416010105903042,SL060, 
3416010105904001,SL060, 
3416010105904002,SL060, 
3416010105904004,SL060, 
3416010105904005,SL060, 
3416010105904006,SL060, 
3416010105904007,SL060, 
3416010105904008,SL060, 
3416010105904009,SL060, 
3416010105904010,SL060, 
3416010105904012,SL060, 
3416010105904014,SL060, 
3416010105904015,SL060, 
3416010105904016,SL060, 
3416010105904017,SL060, 
3416010105904018,SL060, 
3416010105904019,SL060, 
3416010105904020,SL060, 
